timestamp,value,is_anomaly,anomaly_score
2014-09-01 05:30:00,2872,0,0.5364093495456287
2014-09-01 06:00:00,2994,0,0.5468689723752497
2014-09-01 06:30:00,3708,0,0.5373117373908398
2014-09-01 07:00:00,3547,0,0.5418681204664912
2014-09-01 07:30:00,4761,0,0.5386427846666423
2014-09-01 08:00:00,5038,0,0.5474533135190802
2014-09-01 08:30:00,5875,0,0.5396847571185542
2014-09-01 09:00:00,6910,0,0.529185005745999
2014-09-01 09:30:00,8800,1,0.5564320915561038
2014-09-01 10:00:00,9782,1,0.5583179749314663
2014-09-01 10:30:00,11506,0,0.5452552315963856
2014-09-01 11:00:00,12291,0,0.5353213195294202
2014-09-01 11:30:00,13600,0,0.49249002015731824
2014-09-01 12:00:00,14040,0,0.4863206170009293
2014-09-01 12:30:00,15063,0,0.4730770378307971
2014-09-01 13:00:00,15073,0,0.4730770378307971
2014-09-01 13:30:00,15834,0,0.46851309049219286
2014-09-01 14:00:00,16567,0,0.46094796181433845
2014-09-01 14:30:00,16955,0,0.4365708882714202
2014-09-01 15:00:00,17408,0,0.4285916374690667
2014-09-01 15:30:00,16857,0,0.4479707872144421
2014-09-01 16:00:00,16002,0,0.4580689857078311
2014-09-01 16:30:00,15826,0,0.46851309049219286
2014-09-01 17:00:00,16961,0,0.4370068957949942
2014-09-01 17:30:00,17779,0,0.43394861767603077
2014-09-01 18:00:00,17578,0,0.43199400704728247
2014-09-01 18:30:00,17777,0,0.4345435008429349
2014-09-01 19:00:00,17764,0,0.4345435008429349
2014-09-01 19:30:00,17130,0,0.437052039745598
2014-09-01 20:00:00,16641,0,0.4569034590061629
2014-09-01 20:30:00,16884,0,0.4454359838172983
2014-09-01 21:00:00,15068,0,0.4730770378307971
2014-09-01 21:30:00,15557,0,0.4638034366088853
2014-09-01 22:00:00,13766,0,0.4965707322035749
2014-09-01 22:30:00,13377,0,0.5065395064612621
2014-09-01 23:00:00,11025,0,0.5464392126150112
2014-09-01 23:30:00,9707,1,0.5623920042120658
2014-09-02 00:00:00,8043,1,0.5580414745312374
2014-09-02 00:30:00,5630,0,0.5463318946258429
2014-09-02 01:00:00,4347,0,0.5271423995615538
2014-09-02 01:30:00,3606,0,0.5396064037906567
2014-09-02 02:00:00,2588,0,0.5332899021391452
2014-09-02 02:30:00,1969,1,0.5869111652170995
2014-09-02 03:00:00,1876,1,0.6115952582514803
2014-09-02 03:30:00,1431,1,0.6677331748840928
2014-09-02 04:00:00,1752,1,0.6359224374262333
2014-09-02 04:30:00,2044,1,0.5684500318192741
2014-09-02 05:00:00,2447,0,0.5366812306417653
2014-09-02 05:30:00,4617,0,0.5249875403147591
2014-09-02 06:00:00,6988,0,0.5340345219611
2014-09-02 06:30:00,11616,0,0.542647457918454
2014-09-02 07:00:00,14774,0,0.4743069335837246
2014-09-02 07:30:00,17823,0,0.4329643170082493
2014-09-02 08:00:00,18623,0,0.4379711686451024
2014-09-02 08:30:00,18814,0,0.4445823113842209
2014-09-02 09:00:00,19221,0,0.44538955388827184
2014-09-02 09:30:00,18627,0,0.4376659584359896
2014-09-02 10:00:00,16650,0,0.4569034590061629
2014-09-02 10:30:00,17378,0,0.4283963377244381
2014-09-02 11:00:00,16414,0,0.4501053200654296
2014-09-02 11:30:00,17230,0,0.4360634740212042
2014-09-02 12:00:00,17557,0,0.4309621751803253
2014-09-02 12:30:00,18262,0,0.4386051126395337
2014-09-02 13:00:00,17698,0,0.43066862328382655
2014-09-02 13:30:00,18863,0,0.44327184000181186
2014-09-02 14:00:00,18234,0,0.43443562946327896
2014-09-02 14:30:00,18514,0,0.4347562005174239
2014-09-02 15:00:00,18364,0,0.4410289624819759
2014-09-02 15:30:00,17952,0,0.43305481463791917
2014-09-02 16:00:00,15781,0,0.46753634954094003
2014-09-02 16:30:00,14487,0,0.48627168845979796
2014-09-02 17:00:00,16062,0,0.45772338252245076
2014-09-02 17:30:00,18952,0,0.4410507010197767
2014-09-02 18:00:00,21395,0,0.4787065072252382
2014-09-02 18:30:00,23040,0,0.5014262317341805
2014-09-02 19:00:00,22890,0,0.5012478973129569
2014-09-02 19:30:00,22306,0,0.4994772097828832
2014-09-02 20:00:00,21704,0,0.5033972730604102
2014-09-02 20:30:00,20543,0,0.4850871427097059
2014-09-02 21:00:00,19896,0,0.47018823163632895
2014-09-02 21:30:00,19857,0,0.46737133686698323
2014-09-02 22:00:00,17841,0,0.4329133064137465
2014-09-02 22:30:00,16192,0,0.45822516437101546
2014-09-02 23:00:00,14116,0,0.4865728407609855
2014-09-02 23:30:00,12865,0,0.5235173615437085
2014-09-03 00:00:00,10465,0,0.5509183319526559
2014-09-03 00:30:00,8215,0,0.5520695018933465
2014-09-03 01:00:00,6481,0,0.5215050025308049
2014-09-03 01:30:00,4265,0,0.5349665342531882
2014-09-03 02:00:00,3434,0,0.5452536597024453
2014-09-03 02:30:00,2726,0,0.5296332782920801
2014-09-03 03:00:00,2358,0,0.5359551628942676
2014-09-03 03:30:00,2019,1,0.5715443689529756
2014-09-03 04:00:00,2137,0,0.5502961468459496
2014-09-03 04:30:00,1903,1,0.6033879021752743
2014-09-03 05:00:00,2252,0,0.5379408807290749
2014-09-03 05:30:00,4206,0,0.5343042744830655
2014-09-03 06:00:00,6545,0,0.5232722057490019
2014-09-03 06:30:00,11780,0,0.5445478792251374
2014-09-03 07:00:00,14707,0,0.47233989878337274
2014-09-03 07:30:00,18624,0,0.4379711686451024
2014-09-03 08:00:00,19178,0,0.4456062966097014
2014-09-03 08:30:00,20265,0,0.48225344830657163
2014-09-03 09:00:00,19277,0,0.4482066374821836
2014-09-03 09:30:00,19042,0,0.43875361716891265
2014-09-03 10:00:00,18108,0,0.43436948001295067
2014-09-03 10:30:00,18275,0,0.43793744277493274
2014-09-03 11:00:00,17300,0,0.4337714908578045
2014-09-03 11:30:00,18631,0,0.4378862399755017
2014-09-03 12:00:00,18582,0,0.4339866883151625
2014-09-03 12:30:00,18037,0,0.4361352320049552
2014-09-03 13:00:00,17899,0,0.43441900980290066
2014-09-03 13:30:00,18984,0,0.44063334435626583
2014-09-03 14:00:00,18491,0,0.43381263474549736
2014-09-03 14:30:00,19072,0,0.4403861546913017
2014-09-03 15:00:00,18693,0,0.43884185695259903
2014-09-03 15:30:00,17268,0,0.43587726349823663
2014-09-03 16:00:00,15918,0,0.4619754712383261
2014-09-03 16:30:00,14478,0,0.49062529341380523
2014-09-03 17:00:00,16540,0,0.45761364316990133
2014-09-03 17:30:00,19765,0,0.4685000596093517
2014-09-03 18:00:00,22526,0,0.4962716751215011
2014-09-03 18:30:00,23454,0,0.5091589156586077
2014-09-03 19:00:00,24380,0,0.5418688142288606
2014-09-03 19:30:00,24477,0,0.5408105931456737
2014-09-03 20:00:00,24234,0,0.5335242995054058
2014-09-03 20:30:00,23319,0,0.5078150072850416
2014-09-03 21:00:00,23387,0,0.5075192522820167
2014-09-03 21:30:00,22963,0,0.5045090253972238
2014-09-03 22:00:00,22006,0,0.49977993889916145
2014-09-03 22:30:00,20301,0,0.47760103766109546
2014-09-03 23:00:00,18259,0,0.43913687350473235
2014-09-03 23:30:00,15608,0,0.465744143793515
2014-09-04 00:00:00,12990,0,0.5173960740165557
2014-09-04 00:30:00,10273,0,0.5498226262111412
2014-09-04 01:00:00,8434,1,0.5530972807346775
2014-09-04 01:30:00,6378,0,0.5318859805492199
2014-09-04 02:00:00,5549,0,0.5465041948828607
2014-09-04 02:30:00,4131,0,0.5421346250824425
2014-09-04 03:00:00,3241,0,0.5438262009920074
2014-09-04 03:30:00,2410,0,0.536018176964948
2014-09-04 04:00:00,2804,0,0.5355013994664438
2014-09-04 04:30:00,2320,0,0.5407543385622123
2014-09-04 05:00:00,2431,0,0.5366725581697657
2014-09-04 05:30:00,4222,0,0.5352916399716495
2014-09-04 06:00:00,6633,0,0.5266147058010827
2014-09-04 06:30:00,12006,0,0.529991605396037
2014-09-04 07:00:00,15589,0,0.4647737436533724
2014-09-04 07:30:00,20359,0,0.4758598899959405
2014-09-04 08:00:00,20593,0,0.48741670408007604
2014-09-04 08:30:00,19590,0,0.4592272489043612
2014-09-04 09:00:00,19637,0,0.4594003692674923
2014-09-04 09:30:00,19026,0,0.4392419961272923
2014-09-04 10:00:00,18629,0,0.4370445011008149
2014-09-04 10:30:00,18568,0,0.4339450044317162
2014-09-04 11:00:00,18041,0,0.43483422819105216
2014-09-04 11:30:00,18695,0,0.43884185695259903
2014-09-04 12:00:00,19692,0,0.4643302507509679
2014-09-04 12:30:00,19173,0,0.4448407189101581
2014-09-04 13:00:00,17824,0,0.4332573538612352
2014-09-04 13:30:00,19684,0,0.46308992932121834
2014-09-04 14:00:00,20139,0,0.4709075864979154
2014-09-04 14:30:00,20320,0,0.47697048080963267
2014-09-04 15:00:00,19468,0,0.45436186248441335
2014-09-04 15:30:00,17391,0,0.4283192880787337
2014-09-04 16:00:00,15218,0,0.46426722824968303
2014-09-04 16:30:00,13649,0,0.49321912014887576
2014-09-04 17:00:00,16052,0,0.4580199345811589
2014-09-04 17:30:00,18987,0,0.4413276370925096
2014-09-04 18:00:00,21967,0,0.5020901452723249
2014-09-04 18:30:00,24107,0,0.5330906115736977
2014-09-04 19:00:00,25260,1,0.5580266649782548
2014-09-04 19:30:00,25638,1,0.5600699737826661
2014-09-04 20:00:00,26045,1,0.5660804348126193
2014-09-04 20:30:00,25045,0,0.5513166228771496
2014-09-04 21:00:00,24846,0,0.5438975024452268
2014-09-04 21:30:00,24703,0,0.541218967442331
2014-09-04 22:00:00,24863,0,0.5415741758822562
2014-09-04 22:30:00,23610,0,0.5090150181637482
2014-09-04 23:00:00,21637,0,0.4982885184976992
2014-09-04 23:30:00,21643,0,0.5003154410336994
2014-09-05 00:00:00,18962,0,0.4409561083720909
2014-09-05 00:30:00,15475,0,0.45868542684637703
2014-09-05 01:00:00,11955,0,0.5298509133708541
2014-09-05 01:30:00,9339,1,0.5540343616355496
2014-09-05 02:00:00,7967,1,0.5586854816610056
2014-09-05 02:30:00,6372,0,0.5318859805492199
2014-09-05 03:00:00,5132,0,0.5479422544842167
2014-09-05 03:30:00,4357,0,0.5236388111375642
2014-09-05 04:00:00,4305,0,0.5311778814064865
2014-09-05 04:30:00,3195,0,0.5398058641407147
2014-09-05 05:00:00,2878,0,0.5364093495456287
2014-09-05 05:30:00,4762,0,0.5386427846666423
2014-09-05 06:00:00,7294,0,0.5421616968713711
2014-09-05 06:30:00,12886,0,0.5225991535976365
2014-09-05 07:00:00,15820,0,0.46663350295519646
2014-09-05 07:30:00,19874,0,0.4690521479096749
2014-09-05 08:00:00,20367,0,0.47642329332595745
2014-09-05 08:30:00,20091,0,0.46824320054689145
2014-09-05 09:00:00,19600,0,0.46057565142664086
2014-09-05 09:30:00,19283,0,0.4485729293833439
2014-09-05 10:00:00,18413,0,0.4376389780054488
2014-09-05 10:30:00,18745,0,0.43961511566012257
2014-09-05 11:00:00,17998,0,0.4364160099174031
2014-09-05 11:30:00,19325,0,0.445089965923905
2014-09-05 12:00:00,19004,0,0.4414538380443581
2014-09-05 12:30:00,18450,0,0.43375224936497214
2014-09-05 13:00:00,18029,0,0.43484707867393085
2014-09-05 13:30:00,18057,0,0.4356736720728215
2014-09-05 14:00:00,19315,0,0.4447889259952169
2014-09-05 14:30:00,20057,0,0.46751521060624723
2014-09-05 15:00:00,19211,0,0.44538955388827184
2014-09-05 15:30:00,16903,0,0.4418479860476968
2014-09-05 16:00:00,15288,0,0.4607006999687937
2014-09-05 16:30:00,13729,0,0.49860637339409797
2014-09-05 17:00:00,17003,0,0.4368576162331671
2014-09-05 17:30:00,20142,0,0.4721363615410929
2014-09-05 18:00:00,23177,0,0.5071986066984974
2014-09-05 18:30:00,25036,1,0.5526370036111686
2014-09-05 19:00:00,27337,1,0.6729455796878525
2014-09-05 19:30:00,26812,1,0.6284159608592033
2014-09-05 20:00:00,26592,1,0.6099050364413291
2014-09-05 20:30:00,26243,1,0.5912408140934095
2014-09-05 21:00:00,25919,1,0.5670685094322925
2014-09-05 21:30:00,25898,1,0.5646596390358516
2014-09-05 22:00:00,26603,1,0.613889068118929
2014-09-05 22:30:00,26899,1,0.6400012540269537
2014-09-05 23:00:00,26900,1,0.6400012540269537
2014-09-05 23:30:00,26763,1,0.6245133519712783
2014-09-06 00:00:00,25721,1,0.560437052110355
2014-09-06 00:30:00,24590,0,0.538814161869982
2014-09-06 01:00:00,22118,0,0.49953804166362875
2014-09-06 01:30:00,20378,0,0.4760625275391421
2014-09-06 02:00:00,19093,0,0.4395451721182221
2014-09-06 02:30:00,16717,0,0.44717488059640503
2014-09-06 03:00:00,14043,0,0.4863206170009293
2014-09-06 03:30:00,12077,0,0.5277174264346648
2014-09-06 04:00:00,10212,0,0.5511906829708916
2014-09-06 04:30:00,6328,0,0.5314832163121287
2014-09-06 05:00:00,4440,0,0.5246048927911892
2014-09-06 05:30:00,3603,0,0.5396064037906567
2014-09-06 06:00:00,3781,0,0.5345965379927317
2014-09-06 06:30:00,4846,0,0.5396504288569237
2014-09-06 07:00:00,5444,0,0.5494160212283626
2014-09-06 07:30:00,7701,1,0.5569095689711406
2014-09-06 08:00:00,8375,0,0.5519757651697031
2014-09-06 08:30:00,11334,0,0.5491588366417813
2014-09-06 09:00:00,12747,0,0.5234234145680536
2014-09-06 09:30:00,15930,0,0.4613507614402732
2014-09-06 10:00:00,16567,0,0.46094796181433845
2014-09-06 10:30:00,18716,0,0.4397335047461996
2014-09-06 11:00:00,18722,0,0.4397335047461996
2014-09-06 11:30:00,20103,0,0.46754440527741165
2014-09-06 12:00:00,20287,0,0.4774268445433937
2014-09-06 12:30:00,21127,0,0.4899567530369903
2014-09-06 13:00:00,21259,0,0.48248516436265
2014-09-06 13:30:00,21946,0,0.50175055284585
2014-09-06 14:00:00,21655,0,0.5010936481040948
2014-09-06 14:30:00,21830,0,0.5030632220689901
2014-09-06 15:00:00,22886,0,0.5012478973129569
2014-09-06 15:30:00,20736,0,0.4873169752627121
2014-09-06 16:00:00,18209,0,0.43600326067419154
2014-09-06 16:30:00,17090,0,0.43592717521848356
2014-09-06 17:00:00,19270,0,0.4478406446845759
2014-09-06 17:30:00,22270,0,0.5016643018538589
2014-09-06 18:00:00,24264,0,0.5375964489370395
2014-09-06 18:30:00,25210,1,0.561048300233865
2014-09-06 19:00:00,25976,1,0.5674194512963444
2014-09-06 19:30:00,25765,1,0.5621819561026501
2014-09-06 20:00:00,24487,0,0.5411766220031368
2014-09-06 20:30:00,23499,0,0.5093387636673834
2014-09-06 21:00:00,23210,0,0.5082882936109705
2014-09-06 21:30:00,23487,0,0.5121855051315172
2014-09-06 22:00:00,24515,0,0.5409493568237294
2014-09-06 22:30:00,30313,1,0.7190515425109255
2014-09-06 23:00:00,30373,1,0.7190515425109255
2014-09-06 23:30:00,28464,1,0.7070622790829686
2014-09-07 00:00:00,25818,1,0.5620697000242859
2014-09-07 00:30:00,24635,0,0.5369718076052749
2014-09-07 01:00:00,23410,0,0.508383023075616
2014-09-07 01:30:00,21481,0,0.48482167593336567
2014-09-07 02:00:00,19800,0,0.4646357529834262
2014-09-07 02:30:00,17674,0,0.4311500215972047
2014-09-07 03:00:00,15215,0,0.465210535828829
2014-09-07 03:30:00,13501,0,0.4988407592070674
2014-09-07 04:00:00,10896,0,0.5387674080007729
2014-09-07 04:30:00,6766,0,0.5294519528210302
2014-09-07 05:00:00,4261,0,0.5365349984438653
2014-09-07 05:30:00,3415,0,0.5488117443693142
2014-09-07 06:00:00,3220,0,0.5450502834790103
2014-09-07 06:30:00,4160,0,0.5388197846181972
2014-09-07 07:00:00,4345,0,0.5271423995615538
2014-09-07 07:30:00,5963,0,0.5427814175636027
2014-09-07 08:00:00,6887,0,0.5274718427653906
2014-09-07 08:30:00,8834,0,0.5521248591452107
2014-09-07 09:00:00,10042,1,0.55451086579674
2014-09-07 09:30:00,13188,0,0.5113393698503551
2014-09-07 10:00:00,14600,0,0.4841793571736367
2014-09-07 10:30:00,18209,0,0.43600326067419154
2014-09-07 11:00:00,18446,0,0.43479106823897984
2014-09-07 11:30:00,20350,0,0.4752164048884216
2014-09-07 12:00:00,20838,0,0.4908531064116536
2014-09-07 12:30:00,22183,0,0.500723488300706
2014-09-07 13:00:00,20582,0,0.48708703614534055
2014-09-07 13:30:00,20506,0,0.4849670381856324
2014-09-07 14:00:00,20109,0,0.46627331375282177
2014-09-07 14:30:00,20198,0,0.4736530832862486
2014-09-07 15:00:00,18873,0,0.4436340989944882
2014-09-07 15:30:00,19041,0,0.43875361716891265
2014-09-07 16:00:00,19295,0,0.44707207021331674
2014-09-07 16:30:00,18868,0,0.4436340989944882
2014-09-07 17:00:00,18851,0,0.44515687823645517
2014-09-07 17:30:00,20518,0,0.48380833703158305
2014-09-07 18:00:00,21710,0,0.5033972730604102
2014-09-07 18:30:00,20895,0,0.4904393392143237
2014-09-07 19:00:00,20761,0,0.4896898234805958
2014-09-07 19:30:00,19916,0,0.4704603005147151
2014-09-07 20:00:00,19740,0,0.46985054352114647
2014-09-07 20:30:00,18975,0,0.440956108372091
2014-09-07 21:00:00,17866,0,0.4351187613844419
2014-09-07 21:30:00,17750,0,0.4362938306912948
2014-09-07 22:00:00,16820,0,0.4487452936801098
2014-09-07 22:30:00,15292,0,0.45968592004015424
2014-09-07 23:00:00,13219,0,0.5102530556024323
2014-09-07 23:30:00,12246,0,0.5318857550156907
2014-09-08 00:00:00,9733,1,0.561363051716041
2014-09-08 00:30:00,7542,1,0.5560651120027381
2014-09-08 01:00:00,5518,0,0.5453960481205575
2014-09-08 01:30:00,4348,0,0.5271423995615538
2014-09-08 02:00:00,3828,0,0.5375342106822099
2014-09-08 02:30:00,3083,0,0.54433550188314
2014-09-08 03:00:00,2583,0,0.5332899021391452
2014-09-08 03:30:00,2328,0,0.5433758558938565
2014-09-08 04:00:00,2523,0,0.5389575565091699
2014-09-08 04:30:00,2579,0,0.5312717626246237
2014-09-08 05:00:00,2901,0,0.5367451619778708
2014-09-08 05:30:00,4963,0,0.5447195274203733
2014-09-08 06:00:00,7013,0,0.5336733237164386
2014-09-08 06:30:00,11830,0,0.5408633100162088
2014-09-08 07:00:00,14665,0,0.4757930957259337
2014-09-08 07:30:00,18099,0,0.4330235409170857
2014-09-08 08:00:00,18601,0,0.4352858569527922
2014-09-08 08:30:00,18329,0,0.44075717377510293
2014-09-08 09:00:00,18506,0,0.4347562005174239
2014-09-08 09:30:00,17983,0,0.43667044188931775
2014-09-08 10:00:00,16869,0,0.44575864395389586
2014-09-08 10:30:00,16771,0,0.4521922047926717
2014-09-08 11:00:00,16010,0,0.4565326133408343
2014-09-08 11:30:00,17370,0,0.4274045253651876
2014-09-08 12:00:00,17526,0,0.42866904449915166
2014-09-08 12:30:00,17910,0,0.4330790683637057
2014-09-08 13:00:00,16565,0,0.46061357998856717
2014-09-08 13:30:00,18380,0,0.43885649169236784
2014-09-08 14:00:00,18294,0,0.4372569857863009
2014-09-08 14:30:00,19585,0,0.45819468350726555
2014-09-08 15:00:00,19323,0,0.4447889259952169
2014-09-08 15:30:00,18113,0,0.43454625731005037
2014-09-08 16:00:00,16472,0,0.45192125184439874
2014-09-08 16:30:00,16007,0,0.4571507989395626
2014-09-08 17:00:00,18299,0,0.437353069685628
2014-09-08 17:30:00,20385,0,0.4765924352418372
2014-09-08 18:00:00,22906,0,0.5034572365903346
2014-09-08 18:30:00,24153,0,0.5358413576644416
2014-09-08 19:00:00,24545,0,0.5387280942852242
2014-09-08 19:30:00,23635,0,0.5068238004718592
2014-09-08 20:00:00,23773,0,0.5112245847201243
2014-09-08 20:30:00,23212,0,0.5082882936109705
2014-09-08 21:00:00,21918,0,0.5018009148634988
2014-09-08 21:30:00,21096,0,0.4911866889696677
2014-09-08 22:00:00,21563,0,0.49286044088605885
2014-09-08 22:30:00,17989,0,0.4364772515983226
2014-09-08 23:00:00,15442,0,0.45949464006473667
2014-09-08 23:30:00,12815,0,0.524514737136571
2014-09-09 00:00:00,10436,0,0.5497924317835224
2014-09-09 00:30:00,8092,0,0.5515240391045925
2014-09-09 01:00:00,6061,0,0.5439231244741243
2014-09-09 01:30:00,5058,0,0.5489920161033586
2014-09-09 02:00:00,4073,0,0.5424501789897258
2014-09-09 02:30:00,3310,0,0.5502948897640259
2014-09-09 03:00:00,2623,0,0.5313371341620129
2014-09-09 03:30:00,2364,0,0.5348228583932504
2014-09-09 04:00:00,2333,0,0.5409158077089533
2014-09-09 04:30:00,2287,0,0.5403875379062905
2014-09-09 05:00:00,2444,0,0.5366812306417653
2014-09-09 05:30:00,4427,0,0.52324801933093
2014-09-09 06:00:00,6661,0,0.5298744801260686
2014-09-09 06:30:00,12136,0,0.5266387554382348
2014-09-09 07:00:00,15910,0,0.4626010269487832
2014-09-09 07:30:00,20003,0,0.47348447144154526
2014-09-09 08:00:00,19956,0,0.47303473868502915
2014-09-09 08:30:00,19897,0,0.4699173784125763
2014-09-09 09:00:00,18719,0,0.4397335047461996
2014-09-09 09:30:00,18485,0,0.43219092877930565
2014-09-09 10:00:00,17235,0,0.43570531111403865
2014-09-09 10:30:00,17705,0,0.430377337338136
2014-09-09 11:00:00,17089,0,0.43592717521848356
2014-09-09 11:30:00,18334,0,0.44075717377510293
2014-09-09 12:00:00,18564,0,0.4339450044317162
2014-09-09 12:30:00,18599,0,0.4365476160537183
2014-09-09 13:00:00,17715,0,0.43104521458438966
2014-09-09 13:30:00,18692,0,0.43884185695259903
2014-09-09 14:00:00,19276,0,0.4478406446845759
2014-09-09 14:30:00,20557,0,0.48511535823595575
2014-09-09 15:00:00,19505,0,0.454356800849042
2014-09-09 15:30:00,16820,0,0.4487452936801098
2014-09-09 16:00:00,14005,0,0.48873512061625113
2014-09-09 16:30:00,13683,0,0.4988065011903408
2014-09-09 17:00:00,16918,0,0.4410284168748124
2014-09-09 17:30:00,20051,0,0.46814826761452605
2014-09-09 18:00:00,22624,0,0.5007999707512923
2014-09-09 18:30:00,23987,0,0.5228673256669897
2014-09-09 19:00:00,24069,0,0.5347072403416371
2014-09-09 19:30:00,24933,0,0.5504336252874769
2014-09-09 20:00:00,24928,0,0.5504336252874769
2014-09-09 20:30:00,24390,0,0.5411692048055203
2014-09-09 21:00:00,24199,0,0.5378105760945932
2014-09-09 21:30:00,24277,0,0.5375964489370395
2014-09-09 22:00:00,23154,0,0.5062030252450305
2014-09-09 22:30:00,21090,0,0.48975079245812475
2014-09-09 23:00:00,18854,0,0.4457898710016922
2014-09-09 23:30:00,16194,0,0.45822516437101546
2014-09-10 00:00:00,13226,0,0.5102530556024323
2014-09-10 00:30:00,9866,1,0.5591958292174437
2014-09-10 01:00:00,8085,0,0.5515240391045925
2014-09-10 01:30:00,6177,0,0.5395745814522124
2014-09-10 02:00:00,5324,0,0.5432885722703207
2014-09-10 02:30:00,4177,0,0.5367433937352378
2014-09-10 03:00:00,3464,0,0.5449489253327034
2014-09-10 03:30:00,2855,0,0.5387948224182492
2014-09-10 04:00:00,2850,0,0.5382572597424711
2014-09-10 04:30:00,2361,0,0.5348228583932504
2014-09-10 05:00:00,2675,0,0.5357548037806473
2014-09-10 05:30:00,4589,0,0.5283524207694613
2014-09-10 06:00:00,6868,0,0.526610757456433
2014-09-10 06:30:00,12256,0,0.5323204327471479
2014-09-10 07:00:00,16024,0,0.4575232866144439
2014-09-10 07:30:00,20193,0,0.4736530832862486
2014-09-10 08:00:00,20747,0,0.4884632875027971
2014-09-10 08:30:00,20007,0,0.47348447144154526
2014-09-10 09:00:00,18782,0,0.4394428258862998
2014-09-10 09:30:00,18657,0,0.4368431117929942
2014-09-10 10:00:00,17331,0,0.43186714379380686
2014-09-10 10:30:00,17989,0,0.4364772515983226
2014-09-10 11:00:00,17529,0,0.42866904449915166
2014-09-10 11:30:00,18953,0,0.4410507010197767
2014-09-10 12:00:00,18567,0,0.4339450044317162
2014-09-10 12:30:00,17872,0,0.43279410048913886
2014-09-10 13:00:00,17411,0,0.42824166172281336
2014-09-10 13:30:00,18792,0,0.4400378703989787
2014-09-10 14:00:00,18899,0,0.44188147670191874
2014-09-10 14:30:00,19548,0,0.4578853599256549
2014-09-10 15:00:00,19093,0,0.4395451721182221
2014-09-10 15:30:00,16956,0,0.4365708882714202
2014-09-10 16:00:00,14987,0,0.4725572754242442
2014-09-10 16:30:00,13895,0,0.49556495162035985
2014-09-10 17:00:00,17078,0,0.4364736492249399
2014-09-10 17:30:00,20224,0,0.48046245412833316
2014-09-10 18:00:00,22805,0,0.4987764563928614
2014-09-10 18:30:00,24418,0,0.5381615607742178
2014-09-10 19:00:00,25720,1,0.560437052110355
2014-09-10 19:30:00,25891,1,0.5642777272641146
2014-09-10 20:00:00,26138,1,0.5798291660055106
2014-09-10 20:30:00,25149,1,0.5607704928816384
2014-09-10 21:00:00,24908,0,0.5503563945032293
2014-09-10 21:30:00,24260,0,0.5342257311524995
2014-09-10 22:00:00,24620,0,0.5374106418567758
2014-09-10 22:30:00,22813,0,0.5004803331469624
2014-09-10 23:00:00,20948,0,0.49221678153584
2014-09-10 23:30:00,18271,0,0.43818677342958584
2014-09-11 00:00:00,14939,0,0.4747185029414427
2014-09-11 00:30:00,11332,0,0.5491588366417813
2014-09-11 01:00:00,8890,0,0.5513782441608002
2014-09-11 01:30:00,6980,0,0.5333123697709126
2014-09-11 02:00:00,5659,0,0.5453385930280681
2014-09-11 02:30:00,4679,0,0.533115976546061
2014-09-11 03:00:00,3550,0,0.542180445002717
2014-09-11 03:30:00,2761,0,0.5327326768467856
2014-09-11 04:00:00,3009,0,0.5459299769245739
2014-09-11 04:30:00,2596,0,0.5301755174323827
2014-09-11 05:00:00,2755,0,0.5312928674812272
2014-09-11 05:30:00,4554,0,0.5314332786375503
2014-09-11 06:00:00,6964,0,0.5310027268583825
2014-09-11 06:30:00,12814,0,0.524514737136571
2014-09-11 07:00:00,16360,0,0.45573511920519827
2014-09-11 07:30:00,20658,0,0.4833676288653489
2014-09-11 08:00:00,21352,0,0.4784738403927807
2014-09-11 08:30:00,20521,0,0.48344197900958435
2014-09-11 09:00:00,19759,0,0.4685000596093517
2014-09-11 09:30:00,19670,0,0.4622685974613961
2014-09-11 10:00:00,18301,0,0.437353069685628
2014-09-11 10:30:00,17768,0,0.4345435008429349
2014-09-11 11:00:00,16583,0,0.46189154872588883
2014-09-11 11:30:00,18179,0,0.4358596178726031
2014-09-11 12:00:00,18896,0,0.44188147670191874
2014-09-11 12:30:00,18611,0,0.43767575470013387
2014-09-11 13:00:00,17662,0,0.431339299800509
2014-09-11 13:30:00,19057,0,0.4407426315841992
2014-09-11 14:00:00,18951,0,0.44114829750007245
2014-09-11 14:30:00,19997,0,0.4719497806638561
2014-09-11 15:00:00,19260,0,0.44800294321378037
2014-09-11 15:30:00,17088,0,0.43592717521848356
2014-09-11 16:00:00,15367,0,0.4613298816386828
2014-09-11 16:30:00,13915,0,0.4959212866519106
2014-09-11 17:00:00,17107,0,0.4370537706702037
2014-09-11 17:30:00,20299,0,0.47760103766109546
2014-09-11 18:00:00,23029,0,0.5034739788769049
2014-09-11 18:30:00,24408,0,0.5384502367172834
2014-09-11 19:00:00,25778,1,0.5613429688177252
2014-09-11 19:30:00,26274,1,0.5965729600146605
2014-09-11 20:00:00,26475,1,0.6034071408847881
2014-09-11 20:30:00,25326,1,0.5617923875506967
2014-09-11 21:00:00,24557,0,0.5395117266168826
2014-09-11 21:30:00,24984,0,0.5520885457916931
2014-09-11 22:00:00,25001,0,0.5503201513511509
2014-09-11 22:30:00,24112,0,0.5335262739608079
2014-09-11 23:00:00,23100,0,0.5073092698911711
2014-09-11 23:30:00,20158,0,0.4731042729531673
2014-09-12 00:00:00,17954,0,0.43305481463791917
2014-09-12 00:30:00,14466,0,0.49257160301877373
